63,Gilberto Silva,Brazil,midfielder,450,3,299,11,0
75,Grafite,Brazil,forward,5,0,4,0,0
264,Josue,Brazil,midfielder,46,0,54,1,0
182,Juan,Brazil,defender,450,4,223,9,0
975,Julio Cesar,Brazil,goalkeeper,450,0,69,0,10
259,Kaka,Brazil,midfielder,337,6,139,2,0
659,Kleberson,Brazil,midfielder,9,0,1,0,0
406,Lucio,Brazil,defender,450,1,223,14,0
544,Maicon,Brazil,defender,450,6,249,11,0
123,Melo,Brazil,midfielder,291,2,249,12,0
372,Michel Bastos,Brazil,defender,422,7,224,14,0
669,Nilmar,Brazil,forward,129,5,18,3,0
438,Ramires,Brazil,midfielder,105,3,53,3,0
180,Robinho,Brazil,forward,354,9,181,5,0
892,Aboubakar,Cameroon,forward,46,2,16,0,0
155,Alexandre Song,Cameroon,midfielder,90,1,59,7,0
304,Assou-Ekotto,Cameroon,defender,270,0,116,5,0
297,Bassong,Cameroon,defender,163,0,71,3,0
49,Bong,Cameroon,defender,56,0,12,0,0
619,Chedjou,Cameroon,midfielder,90,2,77,2,0
549,Choupo-Moting,Cameroon,forward,147,2,38,1,0
954,Emana,Cameroon,midfielder,117,7,59,2,0
968,Enoh,Cameroon,midfielder,135,2,56,8,0
434,Eto'o,Cameroon,forward,270,4,89,3,0
328,Geremi,Cameroon,defender,195,1,93,1,0
161,Hamidou,Cameroon,goalkeeper,270,0,54,0,9
129,Idrissou,Cameroon,forward,50,2,23,1,0
824,Makoun,Cameroon,midfielder,210,4,164,2,0
941,Matip,Cameroon,defender,63,0,37,3,0
583,Mbia,Cameroon,defender,270,3,135,4,0
458,N'Guemo,Cameroon,midfielder,90,1,51,1,0
670,N'Koulou,Cameroon,defender,253,0,152,4,0
339,Rigobert Song,Cameroon,defender,17,0,3,0,0
998,Webo,Cameroon,forward,168,4,39,3,0
415,Beausejour,Chile,midfielder,360,2,100,7,0
663,Bravo,Chile,goalkeeper,360,0,58,0,4
524,Carmona,Chile,midfielder,270,1,175,9,0
2,Contreras,Chile,defender,54,0,17,1,0
167,Estrada,Chile,midfielder,37,1,16,2,0
770,Fernandez,Chile,midfielder,155,1,72,2,0
675,Fuentes,Chile,defender,90,0,27,3,0
871,Gonzalez,Chile,midfielder,138,10,41,6,0
987,Isla,Chile,defender,332,1,123,10,0
394,Jara,Chile,defender,308,1,187,8,0
762,Medel,Chile,defender,270,1,123,7,0
571,Millar,Chile,midfielder,125,1,80,3,0
15,Orellana,Chile,forward,25,1,7,0,0
717,Paredes,Chile,forward,70,3,11,5,0
222,Ponce,Chile,defender,270,2,113,4,0
634,Suazo,Chile,forward,135,4,39,1,0
219,Sanchez,Chile,forward,335,7,113,13,0
260,Tello,Chile,midfielder,45,0,29,1,0
287,Valdivia,Chile,forward,222,3,91,3,0
185,Vidal,Chile,defender,306,6,178,17,0
854,Agger,Denmark,defender,270,2,120,10,0
910,Beckmann,Denmark,midfielder,28,0,8,0,0
218,Bendtner,Denmark,forward,242,4,70,0,0
855,Christian Poulsen,Denmark,midfielder,270,1,179,7,0
65,Enevoldsen,Denmark,midfielder,56,2,10,0,0
427,Eriksen,Denmark,midfielder,44,1,20,1,0
429,Gronkjaer,Denmark,midfielder,101,1,29,3,0
887,Jacobsen,Denmark,defender,270,0,95,3,0
725,Jakob Poulsen,Denmark,midfielder,60,2,40,0,0
20,Jensen,Denmark,midfielder,45,0,21,2,0
113,Jorgensen,Denmark,midfielder,169,1,78,8,0
988,Kahlenberg,Denmark,midfielder,159,2,59,3,0
440,Kjaer,Denmark,defender,180,1,41,3,0
24,Kroldrup,Denmark,defender,56,1,32,0,0
710,Larsen,Denmark,forward,34,2,5,0,0
648,Rommedahl,Denmark,midfielder,270,4,74,5,0
118,Simon Poulsen,Denmark,midfielder,270,1,99,9,0
44,Sorensen,Denmark,goalkeeper,270,0,52,0,16
191,Tomasson,Denmark,forward,176,7,51,1,0
799,Ashley Cole,England,defender,360,0,142,12,0
671,Barry,England,midfielder,264,2,171,8,0
607,Carragher,England,defender,135,0,74,4,0
433,Crouch,England,forward,17,1,7,0,0
178,Defoe,England,forward,173,5,17,1,0
820,Gerrard,England,midfielder,360,10,227,5,0
362,Glen Johnson,England,defender,357,3,173,17,0
645,Green,England,goalkeeper,90,0,21,0,3
950,Heskey,England,forward,176,2,53,7,0
623,James,England,goalkeeper,270,0,72,0,6
12,Joe Cole,England,midfielder,44,1,26,0,0
3,King,England,defender,45,0,17,0,0
184,Lampard,England,midfielder,360,11,232,3,0
509,Lennon,England,midfielder,153,0,43,1,0
132,Milner,England,midfielder,185,1,57,6,0
539,Rooney,England,forward,342,8,121,2,0
980,Terry,England,defender,360,2,223,3,0
47,Upson,England,defender,180,1,93,4,0
466,Wright-Phillips,England,midfielder,89,2,29,2,0
145,Abidal,France,defender,180,0,91,6,0
548,Abou Diaby,France,midfielder,270,1,111,5,0
784,Alou Diarra,France,midfielder,82,0,31,0,0
819,Anelka,France,forward,117,7,37,1,0
890,Cisse,France,forward,55,3,7,1,0
530,Clichy,France,defender,90,0,46,2,0
156,Evra,France,defender,180,0,92,4,0
751,Gallas,France,defender,270,0,96,2,0
840,Gignac,France,forward,95,3,19,1,0
932,Gourcuff,France,midfielder,100,3,40,3,0
370,Govou,France,forward,162,1,35,4,0
286,Henry,France,forward,53,1,21,2,0
757,Lloris,France,goalkeeper,270,0,43,0,12
614,Malouda,France,midfielder,150,4,76,1,0
803,Ribery,France,midfielder,270,4,104,9,0
880,Sagna,France,defender,270,0,125,4,0
666,Squillaci,France,defender,90,0,34,1,0
330,Toulalan,France,midfielder,180,1,98,9,0
89,Valbuena,France,midfielder,21,1,11,1,0
493,Badstuber,Germany,defender,167,0,84,6,0
842,Boateng,Germany,defender,287,1,125,10,0
665,Cacau,Germany,forward,132,4,54,1,0
612,Friedrich,Germany,defender,540,1,244,16,0
460,Gomez,Germany,forward,57,2,18,0,0
837,Jansen,Germany,defender,73,1,44,3,0
332,Khedira,Germany,midfielder,517,6,279,16,0
668,Kiessling,Germany,forward,7,0,5,0,0
589,Klose,Germany,forward,356,11,83,4,0
470,Kroos,Germany,midfielder,50,2,29,4,0
279,Lahm,Germany,defender,540,0,360,17,0
940,Marin,Germany,midfielder,29,1,6,0,0
58,Mertesacker,Germany,defender,540,0,282,9,0
4,Mueller,Germany,forward,383,7,165,9,0
31,Neuer,Germany,goalkeeper,540,0,99,0,20
748,Podolski,Germany,forward,531,17,217,9,0
10,Schweinsteiger,Germany,midfielder,531,5,423,23,0
579,Trochowski,Germany,midfielder,109,1,60,5,0
750,Ozil,Germany,midfielder,497,7,266,3,0
278,Addy,Ghana,defender,138,0,51,2,0
500,Adiyiah,Ghana,forward,33,0,9,0,0
284,Amoah,Ghana,forward,11,0,4,1,0
979,Annan,Ghana,midfielder,510,4,307,11,0
869,Appiah,Ghana,midfielder,105,1,54,2,0
48,Asamoah,Ghana,midfielder,480,11,214,9,0
774,Ayew,Ghana,midfielder,389,3,170,15,0
417,Boateng,Ghana,midfielder,464,12,220,20,0
243,Gyan,Ghana,forward,501,27,151,1,0
254,Inkoom,Ghana,defender,187,1,62,3,0
693,John Mensah,Ghana,defender,420,1,108,10,0
991,Jonathan Mensah,Ghana,defender,300,2,105,6,0
409,Kingson,Ghana,goalkeeper,510,0,105,1,20
897,Muntari,Ghana,midfielder,134,5,69,3,0
307,Owusu-Abeyie,Ghana,forward,35,2,22,0,0
550,Pantsil,Ghana,defender,510,2,248,7,0
577,Sarpei,Ghana,defender,463,0,167,13,0
106,Tagoe,Ghana,forward,210,3,48,1,0
781,Vorsah,Ghana,defender,210,1,56,2,0
763,Avraam Papadopoulos,Greece,defender,270,1,70,8,0
989,Charisteas,Greece,forward,61,0,12,2,0
758,Gekas,Greece,forward,169,3,26,0,0
771,Kapetanos,Greece,forward,29,1,7,0,0
275,Karagounis,Greece,midfielder,180,4,105,7,0
312,Katsouranis,Greece,midfielder,234,2,115,4,0
616,Kyrgiakos,Greece,defender,180,4,40,1,0
933,Moras,Greece,defender,90,0,4,2,0
561,Ninis,Greece,midfielder,47,1,22,4,0
957,Papastathopoulos,Greece,defender,127,0,18,10,0
126,Patsatzoglou,Greece,midfielder,80,0,31,0,0
321,Salpingidis,Greece,forward,121,3,28,4,0
134,Samaras,Greece,forward,202,7,43,1,0
293,Seitaridis,Greece,defender,90,0,39,6,0
320,Spiropoulos,Greece,defender,45,1,6,2,0
723,Torosidis,Greece,defender,235,3,74,5,0
553,Tziolis,Greece,midfielder,270,2,153,8,0
738,Tzorvas,Greece,goalkeeper,270,0,41,0,12
188,Vintra,Greece,defender,270,0,89,4,0
568,Alvarez,Honduras,midfielder,180,1,57,1,0
263,Bernardez,Honduras,defender,90,2,34,4,0
590,Chavez,Honduras,defender,270,0,62,3,0
598,Espinoza,Honduras,midfielder,135,0,36,4,0
11,Figueroa,Honduras,defender,270,1,94,5,0
703,Guevara,Honduras,midfielder,156,0,60,6,0
323,Izaguirre,Honduras,defender,180,0,51,8,0
32,Jerry Palacios,Honduras,forward,84,0,19,0,0
945,Mauricio Sabilluen,Honduras,defender,90,0,38,5,0
585,Mendoza,Honduras,defender,180,0,51,3,0
652,Nunez,Honduras,midfielder,172,4,60,1,0
835,Pavon,Honduras,forward,60,1,9,0,0
974,Suazo,Honduras,forward,171,2,35,0,0
806,Thomas,Honduras,midfielder,114,0,37,5,0
33,Turcios,Honduras,midfielder,66,0,27,0,0
915,Valladares,Honduras,goalkeeper,270,0,51,0,12
412,Walter Martinez,Honduras,forward,125,0,43,1,0
432,Welcome,Honduras,forward,87,2,16,0,0
125,Wilson Palacios,Honduras,midfielder,270,0,90,14,0
543,Buffon,Italy,goalkeeper,45,0,4,0,0
610,Camoranesi,Italy,midfielder,76,2,45,2,0
919,Cannavaro,Italy,defender,270,0,138,11,0
923,Chiellini,Italy,defender,270,2,155,7,0
491,Criscito,Italy,defender,225,1,114,6,0
331,De Rossi,Italy,midfielder,270,3,204,9,0
588,Di Natale,Italy,forward,153,6,55,2,0
281,Gattuso,Italy,midfielder,45,0,13,5,0
617,Gilardino,Italy,forward,117,1,32,0,0
823,Iaquinta,Italy,forward,270,5,48,3,0
257,Maggio,Italy,defender,45,0,21,1,0
453,Marchetti,Italy,goalkeeper,225,0,21,0,1
586,Marchisio,Italy,midfielder,120,0,57,2,0
931,Montolivo,Italy,midfielder,236,8,163,9,0
42,Pazzini,Italy,forward,29,0,6,0,0
960,Pepe,Italy,forward,225,3,100,5,0
380,Pirlo,Italy,midfielder,34,0,28,0,0
248,Quagliarella,Italy,forward,45,3,22,2,0
8,Zambrotta,Italy,defender,270,2,128,6,0
361,Barry,Ivory Coast,goalkeeper,270,0,23,0,8
176,Boka,Ivory Coast,defender,90,2,50,5,0
719,Demel,Ivory Coast,defender,180,0,60,6,0
345,Dindane,Ivory Coast,forward,170,1,66,2,0
469,Doumbia,Ivory Coast,forward,11,0,2,0,0
874,Drogba,Ivory Coast,forward,204,8,35,2,0
175,Eboue,Ivory Coast,defender,251,3,126,6,0
637,Gervinho,Ivory Coast,forward,182,5,60,1,0
486,Kader Keita,Ivory Coast,midfielder,94,2,48,2,0
639,Kalou,Ivory Coast,forward,160,4,50,3,0
499,Kolo Toure,Ivory Coast,defender,270,2,88,2,0
777,Romaric,Ivory Coast,midfielder,98,5,82,4,0
375,Tiote,Ivory Coast,midfielder,270,3,148,8,0
359,Tiene,Ivory Coast,defender,180,1,82,7,0
366,Yaya Toure,Ivory Coast,midfielder,270,3,197,5,0
82,Zokora,Ivory Coast,midfielder,270,0,96,5,0
173,Abe,Japan,midfielder,351,0,101,14,0
475,Endo,Japan,midfielder,389,1,147,9,0
165,Hasebe,Japan,midfielder,375,2,125,8,0
211,Honda,Japan,midfielder,390,8,143,5,0
673,Inamoto,Japan,midfielder,3,0,5,0,0
445,Kawashima,Japan,goalkeeper,390,0,54,0,17
302,Kengo Nakamura,Japan,midfielder,39,0,10,0,0
971,Komano,Japan,defender,390,3,115,16,0
730,Konno,Japan,defender,2,0,0,0,0
403,Marcus Tulio Tanaka,Japan,defender,390,5,129,5,0
822,Matsui,Japan,midfielder,273,3,95,4,0
383,Nagatomo,Japan,defender,390,4,68,4,0
672,Nakazawa,Japan,defender,390,1,106,3,0
197,Okazaki,Japan,forward,104,4,15,2,0
501,Okubo,Japan,forward,351,7,68,4,0
643,Shunsuke Nakamura,Japan,midfielder,26,0,18,1,0
35,Tamada,Japan,forward,28,0,9,0,0
709,Yano,Japan,forward,9,0,4,0,0
852,Aguilar,Mexico,defender,55,0,31,2,0
914,Barrera,Mexico,midfielder,149,4,59,2,0
674,Bautista,Mexico,forward,45,0,8,3,0
728,Blanco,Mexico,forward,112,2,60,3,0
695,Castro,Mexico,midfielder,33,0,21,1,0
303,Franco,Mexico,forward,253,4,71,2,0
916,Giovani dos Santos,Mexico,midfielder,360,2,106,4,0
18,Guardado,Mexico,midfielder,142,5,92,2,0
863,Hernandez,Mexico,forward,169,6,37,1,0
203,Juarez,Mexico,defender,235,0,128,6,0
234,Moreno,Mexico,defender,147,0,74,4,0
327,Marquez,Mexico,defender,360,6,244,14,0
476,Osorio,Mexico,defender,360,1,202,14,0
68,Perez,Mexico,goalkeeper,360,0,58,0,13
141,Rodrueguez,Mexico,defender,360,2,212,7,0
839,Salcido,Mexico,defender,360,9,174,15,0
918,Torrado,Mexico,midfielder,360,1,253,22,0
608,Vela,Mexico,forward,100,1,25,1,0
787,Afellay,Netherlands,midfielder,21,5,22,0,0
532,Boulahrouz,Netherlands,defender,180,0,81,8,0
84,Elia,Netherlands,forward,85,2,38,2,0
229,Heitinga,Netherlands,defender,540,0,259,10,0
800,Huntelaar,Netherlands,forward,48,1,12,0,0
857,Kuyt,Netherlands,forward,516,11,248,7,0
208,Mathijsen,Netherlands,defender,450,1,265,8,0
778,Ooijer,Netherlands,defender,90,0,30,2,0
656,Robben,Netherlands,forward,267,6,81,5,0
57,Sneijder,Netherlands,midfielder,532,15,279,7,0
627,Stekelenburg,Netherlands,goalkeeper,540,0,149,0,15
929,Van der Vaart,Netherlands,midfielder,257,8,122,4,0
754,Van der Wiel,Netherlands,defender,360,0,189,2,0
575,de Jong,Netherlands,midfielder,448,1,250,15,0
443,de Zeeuw,Netherlands,midfielder,47,0,37,2,0
925,van Bommel,Netherlands,midfielder,540,2,307,31,0
727,van Bronckhorst,Netherlands,defender,540,1,271,10,0
786,van Persie,Netherlands,forward,479,14,108,1,0
452,Barron,New Zealand,midfielder,1,0,0,0,0
204,Bertos,New Zealand,midfielder,270,0,79,5,0
395,Brockie,New Zealand,midfielder,11,0,5,0,0
391,Christie,New Zealand,midfielder,21,0,9,1,0
343,Elliott,New Zealand,midfielder,270,1,119,7,0
239,Fallon,New Zealand,forward,222,1,60,1,0
402,Killen,New Zealand,forward,240,3,60,7,0
984,Lochhead,New Zealand,defender,270,0,47,5,0
772,Nelsen,New Zealand,defender,270,0,92,1,0
467,Paston,New Zealand,goalkeeper,270,0,64,0,9
977,Reid,New Zealand,defender,270,2,90,10,0
646,Smeltz,New Zealand,forward,270,5,59,5,0
324,Smith,New Zealand,defender,270,1,79,2,0
909,Vicelich,New Zealand,defender,249,1,88,4,0
28,Wood,New Zealand,forward,66,1,16,0,0
676,Afolabi,Nigeria,defender,103,0,38,1,0
401,Ayila Yussuf,Nigeria,midfielder,90,0,44,1,0
773,Echiejile,Nigeria,defender,67,0,22,1,0
556,Enyeama,Nigeria,goalkeeper,270,0,30,0,20
901,Etuhu,Nigeria,midfielder,270,0,111,5,0
23,Haruna,Nigeria,midfielder,180,1,77,3,0
782,Kaita,Nigeria,midfielder,123,2,45,2,0
788,Kanu,Nigeria,forward,57,0,18,0,0
821,Martins,Nigeria,forward,71,2,16,0,0
808,Obasi,Nigeria,forward,195,6,62,8,0
908,Odemwingie,Nigeria,forward,75,0,28,1,0
59,Odiah,Nigeria,defender,270,0,107,5,0
664,Shittu,Nigeria,defender,270,0,61,5,0
250,Taiwo,Nigeria,defender,129,3,36,4,0
160,Uche,Nigeria,midfielder,196,6,73,2,0
939,Victor Obinna,Nigeria,forward,72,3,25,4,0
376,Yakubu,Nigeria,forward,250,6,43,2,0
700,Yobo,Nigeria,defender,225,0,52,2,0
618,Ahn Young-Hak,North Korea,midfielder,270,1,123,11,0
875,Cha Jong-Hyok,North Korea,defender,255,4,74,5,0
592,Choe Kum-Chol,North Korea,forward,23,1,13,0,0
164,Hong Yong-Jo,North Korea,forward,270,4,107,3,0
745,Ji Yun-Nam,North Korea,midfielder,270,3,73,11,0
446,Jong Tae-Se,North Korea,forward,270,13,58,2,0
133,Kim Kum-Il,North Korea,forward,42,0,18,0,0
421,Kim Yong-Jun,North Korea,midfielder,32,1,10,0,0
724,Mun In-Guk,North Korea,midfielder,205,2,71,7,0
791,Nam Song-Chol,North Korea,defender,15,0,6,0,0
85,Pak Chol-Jin,North Korea,defender,270,0,56,4,0
755,Pak Nam-Chol,North Korea,midfielder,238,1,101,7,0
805,Ri Jun-Il,North Korea,defender,270,1,75,2,0
73,Ri Kwang-Chon,North Korea,defender,270,1,59,4,0
877,Ri Myong-Guk,North Korea,goalkeeper,270,0,46,0,19
213,Alcaraz,Paraguay,defender,390,1,172,13,0
105,Barreto,Paraguay,midfielder,111,2,38,3,0
699,Barrios,Paraguay,forward,308,6,89,2,0
533,Benitez,Paraguay,forward,83,2,25,2,0
746,Bonet,Paraguay,midfielder,300,0,108,4,0
249,Caniza,Paraguay,defender,90,4,44,1,0
995,Cardozo,Paraguay,forward,204,3,53,2,0
508,Caceres,Paraguay,defender,90,0,71,0,0
317,Caceres,Paraguay,midfielder,354,1,170,17,0
667,Da Silva,Paraguay,defender,480,1,235,11,0
574,Morel Rodriguez,Paraguay,defender,480,1,202,7,0
53,Ortigoza,Paraguay,midfielder,75,0,60,5,0
496,Riveros,Paraguay,midfielder,480,5,236,22,0
810,Santa Cruz,Paraguay,forward,312,6,134,1,0
976,Santana,Paraguay,midfielder,120,2,28,7,0
830,Torres,Paraguay,defender,82,2,29,1,0
490,Valdez,Paraguay,forward,337,8,57,9,0
528,Vera,Paraguay,midfielder,414,5,138,14,0
55,Veruen,Paraguay,defender,90,0,26,3,0
604,Villar,Paraguay,goalkeeper,480,0,99,0,10
468,Almeida,Portugal,forward,136,5,42,3,0
231,Amorim,Portugal,midfielder,5,1,7,0,0
516,Bruno Alves,Portugal,defender,360,1,166,5,0
462,Carvalho,Portugal,defender,360,2,173,11,0
860,Danny,Portugal,forward,176,1,62,7,0
1,Deco,Portugal,midfielder,62,0,45,1,0
958,Duda,Portugal,defender,70,0,18,2,0
158,Eduardo,Portugal,goalkeeper,360,0,51,0,17
247,Ferreira,Portugal,defender,90,0,37,1,0
554,Fabio Coentrao,Portugal,defender,360,1,152,13,0
595,Liedson,Portugal,forward,121,4,27,2,0
30,Meireles,Portugal,midfielder,329,6,154,9,0
485,Mendes,Portugal,midfielder,224,0,117,9,0
240,Miguel,Portugal,defender,90,1,52,2,0
541,Pepe,Portugal,midfielder,136,1,43,3,0
294,Ricardo Costa,Portugal,defender,179,0,44,9,0
794,Ronaldo,Portugal,forward,360,18,91,3,0
802,Simao,Portugal,midfielder,217,2,76,7,0
66,Tiago,Portugal,midfielder,298,6,155,15,0
982,Veloso,Portugal,midfielder,26,1,30,1,0
529,Ivanovic,Serbia,defender,270,3,115,2,0
267,Jovanovic,Serbia,midfielder,245,4,65,2,0
455,Kacar,Serbia,midfielder,20,1,7,1,0
463,Kolarov,Serbia,defender,180,2,46,8,0
122,Krasic,Serbia,midfielder,242,3,60,2,0
498,Kuzmanovic,Serbia,midfielder,180,4,103,1,0
296,Lazovic,Serbia,forward,44,1,14,0,0
72,Lukovic,Serbia,defender,164,1,98,6,0
436,Milijas,Serbia,midfielder,62,0,35,3,0
899,Ninkovic,Serbia,midfielder,160,1,91,2,0
701,Obradovic,Serbia,defender,90,1,42,2,0
970,Pantelic,Serbia,forward,113,3,24,1,0
422,Petrovic,Serbia,midfielder,15,1,3,1,0
17,Stankovic,Serbia,midfielder,270,3,165,5,0
179,Stojkovic,Serbia,goalkeeper,270,0,52,0,7
245,Subotic,Serbia,defender,104,0,49,3,0
494,Tosic,Serbia,midfielder,28,3,9,0,0
733,Vidic,Serbia,defender,270,2,158,7,0
644,Zigic,Serbia,forward,227,5,65,2,0
563,Cech,Slovakia,defender,90,0,35,2,0
978,Durica,Slovakia,defender,360,1,159,4,0
411,Hamsik,Slovakia,midfielder,358,5,143,3,0
314,Holosko,Slovakia,forward,29,0,11,1,0
291,Jakubko,Slovakia,forward,2,0,1,0,0
193,Jendrisek,Slovakia,forward,250,3,55,4,0
298,Kopunek,Slovakia,midfielder,22,1,17,0,0
283,Kozak,Slovakia,midfielder,90,0,66,3,0
523,Kucka,Slovakia,midfielder,181,4,71,10,0
441,Mucha,Slovakia,goalkeeper,360,0,85,0,14
827,Pekaruek,Slovakia,defender,270,0,93,8,0
356,Petras,Slovakia,defender,1,0,0,0,0
150,Salata,Slovakia,defender,83,1,40,2,0
449,Sapara,Slovakia,midfielder,2,0,5,0,0
962,Sestak,Slovakia,forward,152,3,27,1,0
378,Skrtel,Slovakia,defender,360,0,202,4,0
478,Stoch,Slovakia,midfielder,193,2,76,1,0
265,Strba,Slovakia,midfielder,267,2,137,5,0
986,Vittek,Slovakia,forward,353,10,118,0,0
647,Weiss,Slovakia,midfielder,269,2,84,2,0
444,Zabavnuek,Slovakia,defender,268,1,94,8,0
740,Birsa,Slovenia,midfielder,261,6,61,5,0
537,Brecko,Slovenia,defender,270,1,95,5,0
576,Cesar,Slovenia,defender,270,1,89,2,0
347,Dedic,Slovenia,forward,84,0,22,1,0
318,Handanovic,Slovenia,goalkeeper,270,0,66,0,13
953,Jokic,Slovenia,defender,270,0,109,10,0
841,Kirm,Slovenia,midfielder,259,1,88,4,0
654,Komac,Slovenia,midfielder,4,0,3,1,0
368,Koren,Slovenia,midfielder,270,3,162,3,0
902,Ljubijankic,Slovenia,forward,173,2,36,2,0
306,Matavz,Slovenia,forward,11,0,4,0,0
535,Novakovic,Slovenia,forward,270,2,68,1,0
258,Pecnik,Slovenia,forward,21,0,4,1,0
334,Radosavljevic,Slovenia,midfielder,267,1,129,6,0
769,Suler,Slovenia,defender,270,0,102,5,0
587,Dikgacoi,South Africa,midfielder,180,2,108,4,0
342,Josephs,South Africa,goalkeeper,101,0,20,0,3
300,Khuboni,South Africa,midfielder,78,1,48,1,0
273,Khumalo,South Africa,defender,270,2,74,4,0
894,Khune,South Africa,goalkeeper,166,1,24,0,4
353,Letsholonyane,South Africa,midfielder,147,0,89,6,0
413,Masilela,South Africa,defender,225,0,107,6,0
584,Modise,South Africa,midfielder,192,5,111,4,0
872,Mokoena,South Africa,defender,270,0,83,5,0
329,Moriri,South Africa,midfielder,33,0,22,0,0
337,Mphela,South Africa,forward,270,10,60,2,0
163,Ngongca,South Africa,defender,55,0,21,1,0
849,Nomvete,South Africa,forward,22,0,5,1,0
315,Pa Gaxa,South Africa,defender,215,1,95,2,0
578,Parker,South Africa,forward,75,1,32,2,0
952,Pienaar,South Africa,midfielder,252,2,126,3,0
545,Sibaya,South Africa,midfielder,90,1,39,2,0
166,Thwala,South Africa,defender,45,0,19,2,0
964,Tshabalala,South Africa,midfielder,270,9,135,8,0
81,Cha Du-Ri,South Korea,defender,270,2,105,3,0
276,Cho Yong-Hyung,South Korea,defender,360,0,111,10,0
290,Jung Sung-Ryong,South Korea,goalkeeper,360,0,49,0,14
325,Ki Sung-Yong,South Korea,midfielder,292,2,162,6,0
9,Kim Dong-Jin,South Korea,defender,1,0,0,0,0
694,Kim Jae-Sung,South Korea,midfielder,65,0,37,0,0
194,Kim Jung-Woo,South Korea,midfielder,360,4,184,10,0
139,Kim Nam-Il,South Korea,midfielder,86,2,38,6,0
715,Lee Chung-Yong,South Korea,midfielder,359,7,147,12,0
90,Lee Dong-Gook,South Korea,forward,38,1,14,0,0
662,Lee Jung-Soo,South Korea,defender,360,2,164,8,0
737,Lee Seung-Yeoul,South Korea,forward,3,0,0,0,0
479,Lee Young-Pyo,South Korea,defender,360,2,160,2,0
393,Oh Beom-Seok,South Korea,defender,90,1,34,3,0
744,Park Chu-Young,South Korea,forward,347,14,96,0,0
600,Park Ji-Sung,South Korea,midfielder,360,5,127,13,0
743,Yeom Ki-Hun,South Korea,midfielder,249,2,80,6,0
212,Alonso,Spain,midfielder,506,9,465,18,0
992,Arbeloa,Spain,defender,13,0,12,0,0
