519,Arbeloa,Spain,defender,13,0,12,0,0
520,Busquets,Spain,midfielder,511,0,466,15,0
521,Capdevila,Spain,defender,540,1,310,10,0
522,Casillas,Spain,goalkeeper,540,0,67,0,11
523,Fabregas,Spain,midfielder,94,1,116,2,0
524,Iniesta,Spain,midfielder,437,8,299,11,0
525,Javi Martuenez,Spain,midfielder,17,0,17,0,0
526,Jesus Navas,Spain,midfielder,118,4,61,1,0
527,Juan Mata,Spain,midfielder,20,1,16,0,0
528,Llorente,Spain,forward,31,2,12,0,0
529,Marchena,Spain,defender,8,0,1,0,0
530,Pedro Rodriguez,Spain,midfielder,116,5,80,0,0
531,Pique,Spain,defender,540,2,402,15,0
532,Puyol,Spain,defender,534,3,254,8,0
533,Ramos,Spain,defender,527,9,299,7,0
534,Silva,Spain,midfielder,66,2,42,2,0
535,Torres,Spain,forward,278,9,50,0,0
536,Villa,Spain,forward,529,22,169,2,0
537,Xavi,Spain,midfielder,515,4,563,6,0
538,Barnetta,Switzerland,midfielder,227,3,104,5,0
539,Behrami,Switzerland,midfielder,31,0,4,1,0
540,Benaglio,Switzerland,goalkeeper,270,0,75,0,11
541,Bunjaku,Switzerland,forward,13,0,5,0,0
542,Derdiyok,Switzerland,forward,191,4,47,1,0
543,Eggimann,Switzerland,defender,1,0,0,0,0
544,Fernandes,Switzerland,midfielder,212,1,56,7,0
545,Frei,Switzerland,forward,63,2,11,0,0
546,Grichting,Switzerland,defender,270,1,82,6,0
547,Huggel,Switzerland,midfielder,258,0,87,8,0
548,Inler,Switzerland,midfielder,270,2,138,6,0
549,Lichtsteiner,Switzerland,defender,270,2,80,10,0
550,Nkufo,Switzerland,forward,227,2,65,2,0
551,Senderos,Switzerland,defender,36,0,9,1,0
552,Shaqiri,Switzerland,midfielder,12,0,9,0,0
553,Yakin,Switzerland,midfielder,56,3,26,0,0
554,Ziegler,Switzerland,defender,270,1,71,9,0
555,von Bergen,Switzerland,defender,234,0,79,3,0
556,Abreu,Uruguay,forward,72,0,15,0,0
557,Arevalo Rios,Uruguay,midfielder,570,5,195,21,0
558,Cavani,Uruguay,forward,435,9,151,11,0
559,Caceres,Uruguay,defender,90,0,32,4,0
560,Eguren,Uruguay,midfielder,2,0,1,0,0
561,Fernandez,Uruguay,midfielder,75,1,17,3,0
562,Fernandez,Uruguay,forward,7,0,5,0,0
563,Forlan,Uruguay,forward,564,18,202,0,0
564,Fucile,Uruguay,defender,371,2,115,14,0
565,Gargano,Uruguay,midfielder,91,0,44,1,0
566,Goduen,Uruguay,defender,315,1,120,9,0
567,Gonzalez,Uruguay,midfielder,63,0,34,2,0
568,Lodeiro,Uruguay,midfielder,109,0,37,1,0
569,Lugano,Uruguay,defender,398,2,67,6,0
570,Maxi Pereira,Uruguay,midfielder,570,5,182,15,0
571,Muslera,Uruguay,goalkeeper,570,0,75,0,16
572,Perez,Uruguay,midfielder,567,2,252,34,0
573,Scotti,Uruguay,defender,95,0,22,5,0
574,Suarez,Uruguay,forward,452,19,127,4,0
575,Victorino,Uruguay,defender,435,0,141,7,0
576,Alvaro Pereira,Uruguay,midfielder,409,6,140,17,0
577,Beasley,USA,midfielder,10,0,4,0,0
578,Bocanegra,USA,defender,390,1,130,9,0
579,Bornstein,USA,defender,200,2,72,5,0
580,Bradley,USA,midfielder,390,6,210,9,0
581,Buddle,USA,forward,39,1,12,0,0
582,Cherundolo,USA,defender,390,1,180,10,0
583,Clark,USA,midfielder,121,0,42,4,0
584,Demerit,USA,defender,390,2,129,7,0
585,Dempsey,USA,midfielder,390,15,137,6,0
586,Donovan,USA,forward,390,7,165,9,0
587,Edu,USA,midfielder,198,2,116,4,0
588,Feilhaber,USA,midfielder,165,3,71,5,0
589,Findley,USA,forward,167,1,40,0,0
590,Gomez,USA,forward,85,4,18,0,0
591,Holden,USA,midfielder,4,0,2,0,0
592,Howard,USA,goalkeeper,390,0,81,0,14
593,Jozy Altidore,USA,forward,356,8,84,2,0
594,Onyewu,USA,defender,170,1,69,2,0
595,Torres,USA,midfielder,45,1,32,0,0
